video_id,trending_date,title,category_id,views,likes,dislikes,comment_count
Lx4ESwFT9mk,17.30.11,Ban Ja Rani Full Song (Video) | Tumhari Sulu | Guru Randhawa | Vidya Balan | Manav Kaul,10,442041,4780,432,515
8PYhr24iiCI,17.30.11,American Security Moves KCR Aside | Modi Waits For KTR At Hyd Metro Launch | Jordar News | hmtv News,25,103725,149,125,16
H53Y-LoFlUI,17.30.11,जब आप सोते हो तब आपके साथ ये होता है (आत्मा) | Things That Happen to Us When We Sleep,24,806824,21522,1144,3953
D6zROcdkZw8,17.30.11,"2 Countries (2017) - Teaser | N. Shankar | Sunil, Manisha Raj | Teaser launched by Pawan Kalyan",10,1597071,16060,1298,994
EhCiI4xvpmw,17.30.11,"Jan Gan Man Ki Baat, Episode 156: Gujarat Model’s Failure and Modi's Gujarat Campaign",25,149602,7605,515,1296
wPMG631l8to,17.30.11,வயிறு வலியால் துடிதுடித்து இறந்த பெண் - சுடுகாட்டில் எரித்த பின்பு வயிற்றில் இருந்தது என்ன தெரியுமா,24,107929,82,86,25
bdRNyrQmpYk,17.30.11,9 PM ETV Telugu News | 28th November 2017,25,119440,594,75,66
GyMnYgidGlQ,17.30.11,Ivanka Speech | PM Modi Launches Global Entrepreneurship Summit 2017 in Hyderabad,24,31380,145,22,3
qLSbEP1PEGA,17.30.11,"30 November - मंगल ग्रह का तुला राशि में प्रवेश, कुंभ, तुला, सिंह होंगे मालामाल",22,98815,756,121,42
MYQIVsugZSI,17.30.11,Sapna Choudhary Exclusive Interview | Bigg Boss 11 Eviction,25,1102946,7641,1831,2374
gEl2k-Bi01A,17.30.11,SSC CGL 2018  की तैयारी Abhinay Sharma और Unacademy के साथ,27,36254,2341,37,411
0GW_XSTVkkk,17.30.11,જો જો આ વખતે તમે ના ભોળવતા || dhaval domadiya,23,69960,2264,74,126
8oOJGEqh0tY,17.30.11,"30 नवम्बर को साल की सबसे बड़ी एकादशी, घोर दरिद्रता से बच कर मालामाल होने के लिए करें ये उपाय Ekadashi",22,72671,1126,126,77
3VcC34zLA6U,17.30.11,Chandrababu l బాబుకు నో ఎంట్రీ l There is no entry to Chandrababu for Ivanka Meeting l 2day 2morrow,24,40550,97,49,45
rGwu4PZGdAQ,17.30.11,భర్త చనిపోయాక జయసుధ ఏమి చేస్తుందో తెలుస్తే షాక్ | Jayasudha Present Life,24,91407,114,112,11
4crwPEMEMcw,17.30.11,"Top 10 Order & Ranking , Direction Questions | Reasoning | IBPS Clerk PRE 2017",27,20107,1105,44,93
jaMaRvkW1Zs,17.30.11,ദിലീപിന്റെ അമ്മ വെളിപ്പെടുത്തിയ സത്യങ്ങൾ | Facts of Actor Dileep's mother Sarojam disclosed,24,64539,123,65,50
g8Y6JhOVYqw,17.30.11,The Truth About Trump's Pocahontas Slur: The Daily Show,23,1109766,19873,936,2900
w-7togFAqPs,17.30.11,Punyalan Private Limited Deleted Scene | Court Scene | Jayasurya | Ranjith Sankar | Aju Varghese,1,61085,521,37,20
M5QmMWc0iR4,17.30.11,"Dr Anamika Amber | त्रिशूल लेकर राधे मां गोद में बैठके के मानीं, बेवफा हनीप्रीत निकली रहीम की नानी",24,71705,317,80,23
DvuAxxh-BvQ,17.30.11,Miss World Manushi Chillar Rejects Salman Khan But Chooses Aamir Khan For Her Bollywood Debut,25,36862,130,79,24
SmgM5sf6Ymk,17.30.11,కేసీఆర్ స్పీచ్ కి ఫిదా అయిన ఇవంకా మోడీ | CM KCR Fantastic Speech At Global Entrepreneurship Summit,24,47236,187,28,7
lPSd9gkcjgQ,17.30.11,Review On Bigg Boss 11: MAJOR FIGHT Between Vikas Gupta And Luv Tyagi! Part 2,24,125342,441,67,377
#NAME?,17.30.11,Sucha Yaar - JATTAN DA PROGRAM [Official Teaser] | Art Attack | Upcoming Beat Punjabi Song 2017,10,18580,475,19,70
EL80F2GD8yQ,17.30.11,தினகரன் கையிலெடுத்த கடைசி ஆயுதம்...கதி கலங்கிப்போன பாஜக : இது உண்மையிலேயே ஆச்சர்யமான விஷயம் தான்!,22,47692,179,73,33
FPfXIuDrwGM,17.30.11,In Conversation with the Mystic - Rakul Preet Singh with Sadhguru - 7:30pm IST,29,81558,2204,53,189
2rRIZs6KmTQ,17.30.11,மாறுவேடத்தில் வரும் Gautham Menon | Settai Talkies #3 with Abdullah Ayaz | Smile Settai,23,93168,3316,304,305
u6zjeAraXlU,17.30.11,(25/11/2017) Kelvikkenna Bathil | Exclusive Interview with TTV Dhinakaran | Thanthi TV - Pandey,25,388148,2721,423,1012
oNfIlIOuh84,17.30.11,Nivetha Pethuraj's Passport Details Revealed! | Unexpected Stories |TIK TIK TIK |MY203,24,102097,2248,136,271
AN0MtjUxcwU,17.30.11,மருமகனை பார்த்து மாமியார் என்ன சொன்னார் தெரியுமா - இப்படி யாராவது சொல்வார்களா,25,88081,80,60,5
a3JzEsvRZ8I,17.30.11,मंगलवार स्पेशल भजन : हनुमानजी तेरा मंदिर सुहाना लगे || Anuja || Most Popular Hanumanji Bhajan,10,158565,747,175,69
X0p21XaNhEI,17.30.11,"BIGGBOSS 11 Sapna Choudhary replies salman khan, Sapna ने दिया Salman को करारा जवाब weekend ka vaar",25,898589,2507,2034,2013
cZIOEORESWk,17.30.11,The Story Of Madras Curry Cup | Madras Masala Epi 13 | Food Feature | Madras Central,24,82147,4270,88,308
Lf_l_kyh-eg,17.30.11,മഹിഷ്മതിയിലേക്കു ഇതുപോലൊരു കിടിലൻ എൻട്രി മഹേന്ദ്ര ബാഹുബലി പോലും നടത്തിക്കാണില്ല !!!,24,234972,1315,125,32
Wlz1ba0NnhM,17.30.11,Mega Rapid Fire with Supreme Hero Sai Dharam Tej || Hilarious Conversation ||  TV9,24,227778,1649,195,162
RrLE9kglP_Q,17.30.11,ದೊಡ್ಡ ನಟನ ಹೆಂಡ್ತಿ ರೋಡ್ ಪಕ್ಕದಲ್ಲಿ ತರಕಾರಿ ಮಾರುತ್ತಿದ್ದಾರೆ | Actor Wife Selling Vegetables,24,105343,84,59,10
phGveAOXF94,17.30.11,வைரலாகும் ஜூலி - நடிகர் ஆர்யா Phone உரையாடல்.ஜூலியை ஓடவிட்ட ஆர்யா-Juli Vs Aarya,22,370673,639,924,0
wX9C6suZbbo,17.30.11,Dekho police di dhakeshai/munde te pa rhe see parcha/must watch and share,25,104511,885,18,58
G_z7qAiYQXw,17.30.11,గిడ్డి ఈశ్వరి వీడియోతో బాబు బండారం బట్టబయలు..!,25,68409,0,0,0
tISkZ6C5fYE,17.30.11,வள்ளி | VALLI | Sun TV | Tamil Serial | Episode 1436 - 28th November 2017,24,165909,844,174,90
CRHGOKs-Ylc,17.30.11,"Porus - पोरस - Ep 1 - 27th November, 2017",24,183197,1355,159,241
_YSVCLfs1Ow,17.30.11,फिरोज खान का पोता राहुल गांधी क्यों हाफिज सईद के मामले पर भारत का साथ नहीं दे रहा,25,66726,376,115,232
zKaJpFB4FFM,17.30.11,உள்ளாடை தெரிய வெளியே வந்த ஜாக்குலின் ! அசிங்கபடுத்திய ஜெகன் ! tamil cinema news | kollywood news,25,75888,92,103,14
TGXjtYG0oHA,17.30.11,ఆ హీరో చేతిలో బందీగా అయ్యి చివరికి బ్రహ్మచారిగా మిగిలిపాయింది |Actress Nirmala untold story revealed,24,66263,195,30,2
8VGlpk1u78A,17.30.11,Upasana Kamineni FUN @ Lagadapati Rajagopal Son Wedding,25,140255,196,86,14
eeMpv9AZmf0,17.30.11,Bigg Boss Season 11 - Day 57 - 27th November 2017 - बिग बॉस,24,75125,212,36,103
Bbd0DZp6cvM,17.30.11,"30 नवम्बर से 17 जनवरी 2018 मंगल ग्रह का तुला राशि में प्रवेश12 राशियों की1कामना होगी पुरी,करे उपाय !",22,32852,574,60,38
aRE6erbbbfA,17.30.11,Ivanka Trump Shows Her American Intelligence || TFC News,25,14417,6,20,3
mE9Nzf2Dl1o,17.30.11,PodhuNalanKarudhi Official Teaser | Zion | Karunakaran | Yog Japee,1,91281,2504,107,77
Ego0VrMUfhk,17.30.11,ஜாக்லின் நிஜ வாழ்க்கை சர்ச்சைகள்! | Tamil Cinema | Kollywood News | Cinema Seithigal,24,85391,101,52,5
Z9cB0TjfIkM,17.30.11,Honest Trailers - The Room,1,1644841,54133,883,5178
Dxsymh_rPqA,17.30.11,राधिका मिळवुन देणार कपुर सरांना त्यांची नोकरी|Mazhya Navryachi Bayko|28 November 2017|Upcoming Twist,24,87727,209,47,20
tzykZuxlViY,17.30.11,"Jodi Hakki - Episode 201  - November 29, 2017 - Preview",24,19257,60,5,3
UCMcqYFmU2U,17.30.11,"EXCLUSIVE: सैराट ते आशिकी, रफी ते सोनू, सुरेल पोलीस संघपाल तायडे यांच्याशी गप्पा",25,86934,2614,96,216
t9Ot-QhzX_0,17.30.11,நண்பனின் மனைவியை உசார் செய்து திருமணம் செய்த முரளிவிஜய்! திடுக்கிடும் பின்னணி !,22,20034,23,12,0
0i49SNGgdkM,17.30.11,Indrajith Adventure Hit review by Prashanth,1,108252,3724,300,646
6dEnyZDD19I,17.30.11,Normalization के मुददे पर Aspirants  का साथ देते Rakesh Yadav Sir,27,68876,2778,272,727
ykHeGtN4m94,17.30.11,"Love, Simon | Official Trailer [HD] | 20th Century FOX",1,1752831,36994,2137,4048
uheBhLyCEUg,17.30.11,Indrajith First Show Fans Reaction | Gautham Karthik | Ashrita Shetty | Sonarika Bhadoria,25,1072680,7580,1156,863
fBPMUL51P_I,17.30.11,SnG: How Would SNG Colonize Mars? | The Big Question S2 Ep19,23,36423,1565,133,607
o1MeydJgdUA,17.30.11,"Kundali Bhagya - Episode 102  - November 29, 2017 - Preview",24,26159,92,5,0
-4LXo4UtUr8,17.30.11,Exclusive Video |Bithiri Sathi Attacked by a Person |  బిత్తిరి స‌త్తిపై దాడి చేసిన వ్య‌క్తి,24,71394,133,73,46
fgu03YieB6M,17.30.11,KTR ఇంగ్లీష్ స్టైల్ చూసి ఫిదా అయిన ఇవాంక ఏమన్నాదో చూడండి | KTR Debate With Ivanka Trump,24,178503,926,136,110
49YHO57ADJY,17.30.11,Khajur in goa p.2 - jigli khajur comedy,23,260481,2827,142,131
3V7j292CUT8,17.30.11,Shocking Package Offered To YSRCP MLA Giddi Eswari To Join TDP | గిడ్డి ప్యాకేజీ లీక్ టీడీపీ డైల‌మా,25,49427,637,78,57
m6sG3mY0GF0,17.30.11,"Tech Talks #359 - Tofu Wine, Graphene Batteries, 5G in 2023, Jio Cashback, YouTube Go, Sandisk India",28,224939,39321,2375,4330
BDWKy3F9og4,17.30.11,Jawaan Love Trailer | Sai Dharam Tej | Mehreen Pirzada | Thaman S | #Jawaan | Arunachal Creations,24,136033,1072,29,13
XogC3hSjtwQ,17.30.11,"Morning Shiv bhajans Vol.6 I HARIHARAN, ANURADHA PAUDWAL, ANUP JALOTA, HARIOM SHARAN, TULSI KUMAR",10,176016,1279,229,149
WeyLEe1T0yo,17.30.11,Why cities are full of uncomfortable benches,25,718902,23180,1176,2349
l8BDty_K_-k,17.30.11,Agnisakshi - 28th November 2017 - ಅಗ್ನಿಸಾಕ್ಷಿ,24,27144,47,12,8
6wN12oKQYl8,17.30.11,A Day With Serial Actor Biju Sopanam | Day With A Star | Part 02 | Kaumudy TV,24,106546,802,53,129
tLkfkSztkmk,17.30.11,ANNOYING SIBLINGS | Sham Idrees,24,285806,15882,476,1251
VcE0Cun5Bd8,17.30.11,இவளை என்ன செய்யலாம் | எப்படி திருடுறா பாருங்க | Social Wiki,24,389183,421,235,35
qk434rmm4dw,17.30.11,"Phulpakhru - फुलपाखरु - Episode 170 - November 28, 2017 - Best Scene",24,30797,175,10,11
NKUvMCQGjA0,17.30.11,నవంబర్ 30న పవిత్రమైన  మోక్ష ఏకాదశి ఈ రకంగా చేస్తే  మీ ఇంట్లో సకల శుభాలు కలిగి ఐశ్వర్యం సిద్దిస్తుంది,22,75979,363,58,10
NASqRg2csaw,17.30.11,Game of Gujarat: Watch Hardik Patel and Alpesh Thakor speaking on caste based reservations,25,46459,498,103,228
f5KKZ6HYXWg,17.30.11,"Sapna Choudhary Reaction On Hina Khan, Hiten And Priyank | Weekend Ka Vaar Special 26th Nov Episode",24,241528,1213,490,429
0Lf1Baw_j4Q,17.30.11,"Annadurai - Moviebuff Sneak Peek 01 | Vijay Antony, Diana Champika Directed by G Srinivasan",24,226492,4507,88,100
XkAXAoWvkh0,17.30.11,అత్తర్ను అక్కడ రాస్తే రాత్రికి రాత్రే జాతకం మారిపోతుంది | Amazing Remedies With Atthar | Mana Telugu,22,17451,287,25,0
GrStPKrA6B4,17.30.11,"#513 Padmavati, Galaxy S9, Desh Ka Smartphone, Redmi 5+, Gear Sport, Fit2 Pro, Zenfone Max M1",28,91270,9308,212,807
6ZfuNTqbHE8,17.01.12,Marvel Studios' Avengers: Infinity War Official Trailer,24,56367282,2157733,34077,303178
hYM_iZII4U4,17.01.12,Thaanaa Serndha Koottam Official Tamil Teaser | Suriya | Anirudh l Vignesh ShivN,10,3679229,294624,58475,18872
yKkheNpuOKU,17.01.12,Salman Khan और Katrina भी रोये जब अमिताभ बच्चन स्टेज पर भावुक होकर रो पड़े.,24,2243552,13738,1834,1291
Ta3Yruzx_lA,17.01.12,"Oru Nalla Naal Paathu Solren Teaser | Vijay Sethupathi, Gautham Karthik | Justin Prabhakaran",1,1595682,67254,1342,1886
Ut-JRKyMjEI,17.01.12,Audition Gone Wrong Ft. Ashish Chanchlani | MostlySane,23,486946,25582,1187,1623
J-tjx9KAZ20,17.01.12,రాత్రి హోటల్లో బాహుబలి 2 చూసిన ఇవాంకా ప్రభాస్ ను ఏమన్నారో చూడండి | Ivanka Watches Baahubali 2,24,1137944,5331,1302,0
XDXOjF0F0i0,17.01.12,"FULL VIDEO : KTR Debate With Ivanka Trump..Global Entrepreneurship Summit in Hyderabad, India",24,968234,7795,585,1401
qH9j2bqiMpI,17.01.12,EIC: The Aadhaar Song,23,303010,17911,1696,1076
3J9wLlAbwh0,17.01.12,DHEE 10 Latest Promo - Fight between Sudheer and Rashmi,24,1326060,3865,1486,1083
JlCBt9tYNtA,17.01.12,Bhai Behan Ka Pyaar - Part 2 | Harsh Beniwal,23,2941686,220004,3345,13435
I69o8N2alSs,17.01.12,ఇవాంక రాకతో రామ్ చరణ్ కి ఘనస్వాగతం ప్రభాస్ కి అవమానం | Ram Charan | Prabhas | Ivanka #9Roses Media,24,1066752,2964,1793,717
uePEiMUnJ40,17.01.12,Ivanka Trump Visits Golconda Fort | Hyderabad Metro Rail First Journey | GES 2017 | Teenmaar News,25,295703,1020,169,96
j_Vlg4K05s8,17.01.12,Dil De Kareeb | Garry Sandhu ( Full Video ) | Avex Dhillon | Latest Punjabi Songs 2017,10,2035994,88096,1381,8428
mLTabnwFd3Q,17.01.12,லட்சுமி Special Beep Show with RJ Vigneshkanth | Season 3 - #01 | Smile Settai,23,233808,11532,678,3264
l6OJvtAtn0s,17.01.12,TYPES OF COUPLES - | ELVISH YADAV |,23,462077,33937,865,4685
_5zMOMOHgL4,17.01.12,"தென் தமிழகத்தை உலுக்கும் ஓகி புயல், 12 மணிநேரத்தில் வருகிறது- வானிலை மையம் எச்சரிக்கை- வீடியோ",25,345585,1169,156,77
gYVjHIc8wVw,17.01.12,"Hello, Awaaz Aa Rahi Hai? | Indians & Phones ft. Sadak Chhap | The Timeliners",24,656774,29107,1055,1557
5lbLSfEdBeI,17.01.12,"Gunna Gunna Mamidi Full Video Song - Raja The Great Video Songs - Ravi Teja, Mehreen Pirzada",24,2667535,25890,1174,914
6QyAOfalGQ4,17.01.12,"Deivamagal Episode 1402, 30/11/17",43,655281,3309,859,355
JqLfeYHI0GU,17.01.12,Redmi 5A Unboxing Hindi | Desh Ka Smartphone Really ??? | Powered by Cashify,28,238915,14737,575,3250
rXussBvSW8E,17.01.12,"Virat, Anushka's Bhangra Lights up Zaheer-Sagarika’s Wedding Reception | The Quint",25,448524,2399,210,246
2WsjCedYzdg,17.01.12,రాత్రి హోటల్లో బాహుబలి 2 చూసిన ఇవాంకా ప్రభాస్ గురించి ఏమి చెప్పింది ?|Ivanka Watches Baahubali 2,24,102255,409,104,32
ED0PSAElYio,17.01.12,Types Of People in a Bus - Amit Bhadana,24,6904104,284827,13352,27011
Xy-qsiE7Gro,17.01.12,Sai Dharam Tej on Koncham Touch Lo Unte Chepta | Pradeep Machiraju | #KTUC,24,432625,3718,114,174
XGEFeVzceNg,17.01.12,Manushi Chillar Rejects Salman Khan But Chooses Aamir Khan For Her Bollywood Debut,24,1183970,7787,1602,966
7ADgSUDVk2w,17.01.12,Patas | 29th  November 2017 | Full Episode 622 | ETV Plus,23,319138,1887,169,623
TUwQOeh3iC4,17.01.12,Uppum Mulakum│Flowers│EP# 486,24,278596,2377,176,507
8oqkT0CDL2Q,17.01.12,30/11/17 | ’ஒகி’ புயல் எச்சரிக்கை: வானிலை ஆய்வு மைய இயக்குநர் பேட்டி | OCKHI Cyclone in TN,25,131037,336,51,30
2r-9Tj9SP80,17.01.12,Watch: Ivanka Trump's Full Speech at Global Entrepreneurship Summit 2017,25,299062,2338,181,404
sWetrgRiMBA,17.01.12,Upasana Ramcharan & Brahmini with Ivanka at HICC | NewsMax Telugu,24,483212,894,495,0
NpOv0mqwy1w,17.01.12,Jabardasth |  30th November 2017| Full Episode | ETV Telugu,22,348972,1681,273,72
HNniVtQtWxA,17.01.12,Don't Challenge a Punjabi | Harshdeep Ahuja,24,300794,12536,872,971
ZgH4A2lmzPk,17.01.12,Dear All - Chaliye Khatam Karte Hai...,22,1877771,127624,14735,58651
OfCfkzpzfP0,17.01.12,ഹിന്ദു മതത്തിലേക്ക് മടക്കിക്കൊണ്ടുവരാൻ ശ്രമം നടന്നിരുന്നതായി ഹാദിയ,25,271405,1060,275,466
